url_length,special_char_count,has_https,contains_suspicious_words,directory_count,repeated_char_count,contains_at_symbol,query_param_count,subdomain_count,has_ip,uses_shortener,shannon_entropy,relative_entropy,status
45,8,False,False,4,1,False,0,2,False,False,3.326360407952693,2.0328682927873576,0
31,6,False,False,3,1,False,0,2,False,False,3.555533151426996,1.6979121139225357,0
51,9,True,False,4,1,False,0,2,False,False,3.6423714487439023,1.5944565047994252,0
40,6,False,False,4,0,False,0,1,False,False,3.039148671903071,1.7965222400419054,0
199,33,True,False,7,1,False,3,2,False,False,3.238901256602631,2.8991963270876213,1
69,11,True,False,7,0,False,0,2,False,False,3.373557262275185,2.507002005675789,1
30,6,False,False,3,1,False,0,2,False,False,3.606936732175321,1.9931561675271372,0
28,6,False,False,3,0,False,0,2,False,False,3.721928094887362,2.2146506438259133,1
56,10,False,False,4,1,False,0,2,False,False,3.0243974703476995,3.1355025262589638,0
29,6,True,False,3,1,False,0,2,False,False,3.6841837197791887,2.0644091986144897,0
38,6,True,False,3,0,False,0,2,False,False,3.71937582241537,1.366876391828814,1
27,5,False,False,2,0,False,0,2,False,False,3.1841837197791887,1.8028806828884159,0
62,8,False,False,3,1,False,0,2,False,False,3.7267374734123866,1.3881390813046381,0
35,7,True,False,3,1,False,0,2,False,False,3.32323142879762,3.2098431138877643,0
104,12,False,False,4,0,True,1,2,False,False,3.446439344671015,1.5864349210840423,1
24,6,False,False,3,1,False,0,2,False,False,3.327819531114783,2.539337580039816,0
73,10,True,False,4,1,False,0,2,False,False,3.057476076289932,2.54740234238659,0
57,10,True,True,5,0,False,0,2,False,False,3.0086949695628418,2.3486732571041333,1
95,19,False,False,4,1,False,0,2,False,False,3.106890595608518,2.793196181599323,0
47,10,False,False,6,1,False,0,2,False,False,3.09306920777189,2.9276248873622563,1
70,16,False,True,8,0,False,0,1,False,False,2.725480556997868,2.740043945828367,1
42,7,False,False,4,1,False,0,2,False,False,3.3660913291191914,2.179845356436126,0
39,8,False,False,3,0,False,0,2,False,False,3.9990466176631063,1.1161072221592339,1
86,12,True,False,4,0,False,1,2,False,False,3.4548223999466066,1.954197984390741,1
76,14,False,True,3,0,False,0,4,False,False,4.250489295854282,0.8866484508264036,1
62,10,False,False,4,0,False,0,2,False,False,4.060416641661804,0.9194089570696435,1
27,6,True,False,3,1,False,0,2,False,False,3.2390979179887864,2.554679203367168,0
41,10,False,True,5,0,False,0,1,False,False,3.5,1.555428802369906,1
19,5,True,False,3,0,False,0,1,False,False,3.121928094887362,1.866407780410272,0
69,12,False,False,4,1,False,0,3,False,False,3.3263604079526927,2.632896578711452,0
23,6,False,False,4,0,False,0,1,False,False,3.084962500721156,1.9967946647947823,1
54,9,False,False,5,0,False,0,1,False,False,2.9219280948873623,2.0228199582224993,1
30,5,False,False,2,0,False,0,1,False,False,3.8164027166443875,1.114155002650096,1
25,6,True,False,3,1,False,0,2,False,False,3.327819531114783,2.4657797920915256,0
65,8,False,False,4,0,False,0,2,False,False,3.6313883471435844,1.0826248129961817,0
43,9,True,False,4,0,False,0,3,False,False,3.0269868333592873,3.3936396248552527,1
40,5,False,False,2,0,False,0,2,False,False,4.0895524525606675,0.8102133756829614,1
56,8,False,False,5,1,False,0,2,False,False,4.039148671903071,1.2122305609410902,1
23,7,False,False,3,1,False,0,2,False,False,3.4565647621309536,2.7698532348688967,0
27,7,True,False,4,1,False,0,2,False,False,2.656564762130954,3.212466849087898,0
98,13,False,False,4,0,False,0,1,False,False,3.327339900083509,1.2962335975274244,0
33,6,True,False,3,0,False,0,2,False,False,3.8035088547976788,1.4187652453689454,0
439,18,False,False,11,12,False,0,2,False,False,3.182005814760214,3.83222649685375,1
119,17,True,True,8,1,False,0,3,False,False,3.4299083350961603,1.9600241173601585,1
40,8,False,False,5,0,False,0,1,False,False,3.40582225028569,1.4704176842954673,1
45,7,True,False,4,1,False,0,2,False,False,3.594465636961452,2.0774928920843854,0
115,19,False,False,10,1,False,1,3,False,False,3.962103165155795,1.692684161955296,1
57,8,False,True,4,0,False,0,1,False,False,3.446439344671015,1.4417766220728836,1
31,5,True,False,3,0,False,0,1,False,False,3.697845823084412,0.9825515730702327,0
19,5,True,False,2,0,False,0,2,False,False,2.7321588913645702,3.4618961945267954,0
26,6,True,False,3,1,False,0,2,False,False,3.292770193936991,2.4163680140769035,1
46,9,False,False,4,0,False,0,1,False,False,3.799873730859799,0.7907001707332924,1
25,7,True,False,3,1,False,0,3,False,False,3.0306390622295662,3.4035978257917985,0
29,6,True,False,3,1,False,0,2,False,False,3.546439344671015,2.2078336087274626,0
41,7,False,False,4,1,False,0,2,False,False,3.4613201402110083,2.2399632167578325,0
24,4,False,False,2,0,False,0,1,False,False,3.6168746059562227,1.2431329728147826,0
48,12,False,False,4,1,False,0,3,False,False,3.057476076289932,3.285627564259797,0
41,9,False,False,4,0,False,0,2,False,False,3.576617644908665,1.8482957813492584,1
46,7,False,True,4,0,False,0,1,False,False,3.5465935642949384,1.673256719360798,1
80,14,False,False,5,1,False,0,2,False,False,3.381580488309164,2.4829128730531944,0
251,38,True,False,3,0,False,4,2,False,False,3.337175341123077,2.162573073098515,1
29,6,False,False,3,0,False,0,2,False,False,3.7849418274376423,1.3491518936840314,0
83,14,True,False,4,1,False,0,2,False,False,3.146286370662105,2.6813896754360105,0
66,11,False,False,4,0,False,0,5,False,False,3.976352236737824,3.275794910319161,1
17,5,False,False,2,0,False,0,2,False,False,3.121928094887362,3.3938908397154792,1
28,6,True,False,3,1,False,0,2,False,False,3.366091329119192,2.0504124019439165,0
93,10,False,False,7,0,False,0,2,False,False,2.6455933144511468,3.0706811476510065,1
31,6,True,False,3,1,False,0,2,False,False,3.538310595615005,1.864228548655745,0
32,6,False,False,3,0,False,0,2,False,False,3.4345608142862893,1.649593881919232,1
37,7,False,False,4,0,False,0,1,False,False,3.9690016298759936,1.2082988952823692,1
44,7,False,False,3,0,False,0,2,False,False,3.4273334938982645,1.623964637534251,0
82,11,True,False,4,1,False,0,2,False,False,3.4193819456463714,2.08544636571349,0
71,11,False,True,5,0,False,0,3,False,False,3.853863219997788,1.9113727637936144,1
38,6,False,False,3,1,False,0,2,False,False,4.164735178725505,1.5370979429556275,1
127,19,False,True,5,0,False,3,4,False,False,3.9990795706241737,1.162974086259663,1
27,7,False,False,4,1,False,0,2,False,False,2.827819531114783,2.678970751910519,0
52,11,False,False,5,1,False,1,2,False,False,3.4193819456463714,2.389428885192658,1
23,5,False,False,2,0,False,0,2,False,False,3.452819531114783,2.59011119721845,1
129,20,False,True,5,1,False,3,5,False,False,4.0169528460159825,1.3549318572024596,1
18,6,False,False,3,0,False,0,1,False,False,2.584962500721156,3.4985224977187905,1
72,12,True,False,5,1,False,0,2,False,False,3.366091329119192,2.1871128356856797,0
138,22,False,True,5,0,False,1,1,False,False,2.807354922057604,3.0454070213244866,1
45,7,True,False,4,1,False,0,2,False,False,3.4613201402110083,2.3546608637477147,0
85,13,False,False,7,0,False,0,1,False,False,3.3927474104487847,1.3436787746795695,1
39,8,True,False,4,0,False,0,3,False,False,3.530493056757482,2.3931134752684433,0
30,7,False,False,4,0,False,0,1,False,False,3.4613201402110083,1.875912794288068,1
101,14,True,False,5,0,False,3,1,False,False,2.2516291673878226,3.498224251971477,1
31,7,False,False,4,1,False,0,2,False,False,3.4613201402110083,2.1983994901465813,0
133,17,True,False,7,1,False,0,2,False,False,2.845350936622437,3.8515548932558583,0
63,8,False,False,6,0,False,0,1,False,False,2.7219280948873625,3.3691861911351166,1
57,10,False,False,4,0,False,0,2,False,False,3.4058222502856896,1.865375219922989,0
17,4,False,False,2,0,False,0,1,False,False,3.121928094887362,2.1800151386721205,0
35,7,False,False,3,0,False,0,3,False,False,3.782122224145306,1.6449824303956915,1
113,13,True,False,7,0,False,1,2,False,False,2.973557262275185,2.4772755445870587,1
38,7,False,False,4,0,False,0,1,False,False,3.418295834054489,1.6951974129147596,0
72,14,True,False,6,1,False,0,2,False,False,2.9056390622295662,3.2222471052492634,0
61,12,True,False,5,1,False,0,2,False,False,3.125,3.224593926832284,0
64,11,False,False,5,0,False,0,1,False,False,3.3927474104487847,1.5334342403663037,0
43,9,False,False,5,0,False,0,1,False,False,3.240223928941852,3.079124610717858,1
25,6,True,False,3,1,False,0,2,False,False,3.327819531114783,2.3080502301660637,0
21,6,False,False,3,1,False,0,2,False,False,3.0269868333592873,3.1115159418478555,0
38,8,False,False,4,1,False,0,2,False,False,3.327819531114783,2.4746052467176654,0
23,6,True,False,3,1,False,0,2,False,False,3.039148671903071,2.8885956799831116,0
83,13,True,False,5,1,False,0,2,False,False,3.5219280948873624,2.0489986835132323,0
26,7,False,True,3,0,False,0,2,False,False,3.6143694458867563,1.6830378475386554,1
39,7,False,False,4,1,False,0,2,False,False,3.3005590923909525,2.4224956545350236,0
63,13,True,False,7,0,False,0,2,False,False,3.5225715891363594,1.7039362794813278,0
31,5,True,False,3,0,False,0,1,False,False,3.182005814760214,1.5002093455518652,0
20,4,False,False,2,0,False,0,1,False,False,2.9689185639620974,1.7807607738650997,0
44,8,False,False,4,1,False,0,2,False,False,3.1813663288914587,2.336667084006767,0
54,9,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
259,8,False,False,4,0,False,0,2,False,False,3.2516291673878226,2.839432512445815,1
46,8,True,False,5,0,False,0,2,False,False,3.202819531114783,2.022414442180501,1
27,6,True,False,3,1,False,0,2,False,False,3.2810361125534233,2.542774909408499,0
73,13,False,False,6,1,False,0,3,False,False,3.43162356584743,2.825611967852231,0
88,14,True,False,5,1,False,0,3,False,False,3.3841837197791884,2.7625751790278286,0
34,7,True,False,4,1,False,0,2,False,False,3.454822399946607,2.1930157140597464,0
48,8,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
19,5,True,False,3,0,False,0,1,False,False,3.121928094887362,2.240703250756711,0
58,6,False,False,3,1,False,0,2,False,False,2.873140679513133,3.0862538920943523,1
21,4,False,False,2,0,False,0,1,False,False,3.6644977792004623,1.3435685125254433,1
79,14,True,False,5,0,False,0,2,False,False,3.873235826376328,1.322014809780732,1
114,17,False,False,8,1,False,1,2,False,False,3.125,3.1531142744564558,1
74,11,False,False,6,1,False,0,2,False,False,3.350209029099897,2.2470659907733888,0
32,5,False,False,2,1,False,0,2,False,False,3.513269689515108,1.7378139256261307,0
65,10,True,False,5,1,False,0,2,False,False,3.530493056757482,2.267186763641985,0
34,7,False,True,3,0,False,0,2,False,False,3.4548223999466066,2.164867805661511,1
52,10,False,False,6,1,False,0,2,False,False,3.5585186130489057,1.9871332000056827,1
19,6,False,False,3,0,False,0,2,False,False,3.0957952550009344,4.5861434880182195,1
66,9,False,False,5,1,False,0,2,False,False,3.6841837197791887,1.7404885847984883,0
57,10,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
29,6,False,False,3,1,False,0,2,False,False,3.7849418274376423,1.8845371922372969,0
19,6,False,False,3,0,False,0,2,False,False,3.0957952550009344,4.680080802214832,1
31,6,False,False,3,1,False,0,2,False,False,3.5342190211803413,1.8477527382140089,0
82,15,True,True,8,0,False,0,1,False,False,3.2516291673878226,2.0932198362761953,1
47,9,False,False,4,1,False,0,3,False,False,3.530493056757482,2.615552575148684,0
54,11,False,False,5,1,False,0,2,False,False,3.452819531114783,2.538551358648772,1
73,11,False,False,8,0,False,0,1,False,False,3.1219280948873624,3.0130505509687846,1
28,6,True,False,3,1,False,0,2,False,False,3.5368867237421666,2.109810187800951,0
29,7,False,False,4,0,False,0,1,False,False,3.5,1.5305228754908111,1
37,7,True,False,4,0,False,0,2,False,False,3.381580488309164,1.9079927884531431,0
59,11,False,False,5,1,False,0,2,False,False,2.5654483718208256,3.801012133363245,0
34,6,False,False,4,0,False,0,1,False,False,3.640223928941851,1.224721076923927,0
154,23,False,False,8,0,False,0,1,False,False,3.3787834934861767,1.2638755733795237,0
75,13,False,False,9,0,False,0,1,False,False,3.375,1.760495352262184,1
89,17,False,False,7,1,False,0,2,False,False,3.32323142879762,2.5436014499023556,0
82,16,False,False,7,0,False,0,1,False,False,3.0220552088742,2.4502549363378794,0
29,5,False,False,3,1,False,0,1,False,False,3.4548223999466066,1.4097868248817746,1
82,12,False,False,4,0,True,1,2,False,False,3.4548223999466066,1.954197984390741,1
33,6,True,False,3,1,False,0,2,False,False,3.327819531114783,2.4724425056281163,0
67,11,False,False,6,0,False,0,2,False,False,3.594465636961452,1.7521984614720718,1
36,7,False,False,5,0,False,0,1,False,False,3.238901256602631,2.034121244297607,1
49,8,False,False,4,1,False,0,2,False,False,3.4701755214643453,1.9610344682664784,1
32,6,True,False,3,2,False,0,2,False,False,3.5342190211803413,1.8481626064074523,0
38,7,True,False,4,0,False,0,1,False,False,3.2210972500579564,1.593024235854323,1
31,6,False,False,3,1,False,0,2,False,False,3.292770193936991,2.6036329609731923,0
78,9,False,False,3,0,False,1,2,False,False,3.09306920777189,2.478413378969822,1
39,7,False,False,4,1,False,0,2,False,False,3.6537567082870006,1.7647659318017401,0
92,15,False,False,6,1,False,0,2,False,False,3.327819531114783,2.717363163841442,0
127,12,True,False,7,0,False,0,2,False,False,2.973557262275185,2.4772755445870587,1
60,12,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
45,8,True,False,6,0,False,0,1,False,False,3.3927474104487847,1.5981858420968462,1
26,6,True,False,3,1,False,0,2,False,False,3.5724694587701364,2.214073178592546,0
39,8,False,False,5,1,False,0,2,False,False,3.5726236638951634,1.746067132523011,1
78,10,True,False,3,0,False,0,4,False,False,4.664339811970277,1.4689450467762606,1
83,11,True,False,6,1,False,0,2,False,False,3.824533406881911,1.2856610704864837,0
17,4,False,False,2,0,False,0,1,False,False,3.121928094887362,2.3151446298463663,0
27,5,False,False,2,0,False,0,2,False,False,3.484183719779189,1.7841064153283746,1
57,10,False,False,7,1,False,0,2,False,False,3.4992275417233563,2.1712228896333015,1
63,9,True,False,3,1,False,0,2,False,False,3.6029100796497264,1.519125821912711,0
56,11,True,False,4,1,False,0,2,False,False,3.1898980954642866,2.816519734143404,0
47,9,False,False,5,0,False,0,1,False,False,3.321928094887362,2.2269365468685822,1
47,8,True,False,4,0,False,0,2,False,False,3.51602764126623,1.3820047065481103,1
112,16,True,True,4,0,False,3,2,False,False,4.4803885422075345,1.1287182869194796,1
41,7,False,False,3,1,False,0,2,False,False,3.350209029099897,2.1530199325055954,0
22,6,False,False,3,1,False,0,2,False,False,3.182005814760214,2.9432757431301204,0
47,8,False,True,4,1,False,0,2,False,False,3.292770193936991,2.4565775654184465,1
112,20,False,False,6,1,False,0,2,False,False,3.2806390622295662,2.480466825413474,0
46,8,True,False,3,0,False,0,2,False,False,3.9998618115164244,0.9353775534763834,0
38,6,False,False,3,1,False,0,2,False,False,3.8280729963885096,1.3087310433268458,0
557,68,True,True,5,8,False,10,2,False,False,3.4790795706241737,1.4747256050881097,0
25,7,False,False,4,1,False,0,2,False,False,3.039148671903071,2.9386356316364672,1
49,10,False,False,6,0,False,0,2,False,False,3.3232314287976203,2.1472027709964716,1
54,8,True,True,5,0,False,0,1,False,False,3.403989446485261,1.2937339976141027,1
34,6,False,False,3,1,False,0,2,False,False,3.565448371820825,1.6561120120113502,0
24,7,False,False,3,1,False,0,3,False,False,3.2806390622295662,3.1033803028805407,0
35,7,False,False,3,2,False,0,2,False,False,2.8638263900908156,4.864717064594989,1
43,7,False,False,3,1,False,0,2,False,False,3.7622673906514947,1.6848975552318364,1
23,7,True,False,3,1,False,0,3,False,False,3.128085278891395,3.493359608657576,0
62,10,False,False,3,0,False,0,2,False,False,3.039148671903071,2.810108065679613,0
27,6,True,False,3,1,False,0,2,False,False,3.4613201402110083,2.272409025995775,0
94,16,True,True,9,1,False,0,2,False,False,3.3320953986601696,2.361880313385928,1
42,6,True,False,3,1,False,0,2,False,False,3.4634651896016466,1.6919754834633867,0
20,5,False,False,2,0,False,0,2,False,False,2.5654483718208256,3.0064558216075166,0
19,5,False,False,2,0,False,0,2,False,False,2.9182958340544896,3.1969083712746302,0
40,5,False,False,2,0,False,0,2,False,False,4.003044786734203,0.9340311935550744,0
33,6,False,False,4,0,False,0,1,False,False,3.0130709291038453,1.4926166762401627,1
42,7,True,False,3,0,False,0,1,False,False,3.536886723742166,1.4025000100716474,1
38,6,True,False,3,1,False,0,2,False,False,4.21126073643228,1.6460949569092176,1
24,5,True,False,3,0,False,0,1,False,False,3.4565647621309536,2.0868187287122986,1
51,8,False,False,4,1,False,0,2,False,False,3.6682958340544896,1.757302251472296,0
21,6,False,False,3,1,False,0,2,False,False,2.7192945256669794,3.4981557488637445,0
55,9,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
57,9,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
69,11,False,False,7,1,False,0,2,False,False,3.6424896731661263,1.6974724514263788,1
66,11,False,False,4,1,False,0,2,False,False,3.327819531114783,2.5638586984698,0
27,7,True,False,4,1,False,0,2,False,False,3.32323142879762,2.70660700940282,0
36,8,False,False,4,1,False,0,3,False,False,3.6096684774198886,2.1408135829362447,0
72,12,False,True,6,1,False,0,3,False,False,3.800724396083296,1.404092558729228,1
71,9,False,False,3,0,False,0,4,False,False,4.57758453512874,1.4569051361032457,1
28,5,False,False,3,0,False,0,1,False,False,3.584183719779189,1.1244443421140342,1
57,11,False,True,3,0,False,0,4,False,False,4.092896608419107,1.5626556851284426,1
70,13,True,False,5,0,False,0,2,False,False,3.277613436819116,2.819947734051388,0
50,6,False,False,3,0,False,0,2,False,False,3.805908125562315,0.9899960968344285,0
34,7,True,False,3,0,False,0,2,False,False,3.6430741894285683,1.3973917513981449,0
60,12,False,False,7,0,False,0,2,False,False,3.30827083453526,1.9450362878298353,0
29,6,True,False,3,1,False,0,2,False,False,3.4219280948873623,2.08961698207929,0
27,5,False,True,2,0,False,0,2,False,False,3.7841837197791888,1.5197805358361727,1
26,7,True,False,3,1,False,0,2,False,False,3.381580488309164,2.6573833007984775,0
342,37,True,False,5,1,True,0,3,False,False,3.3918926446809308,2.5853704883015927,1
30,6,False,False,3,0,False,0,1,False,False,2.8453509366224368,2.337943827740807,1
33,6,False,False,3,1,False,0,2,False,False,3.833269689515107,1.5768970031505662,0
44,6,False,False,3,0,False,0,2,False,False,3.6247679762911913,1.193193372765796,1
46,8,False,False,4,0,False,0,2,False,False,4.026619294188054,1.0089465174243872,0
33,7,False,False,4,1,False,0,2,False,False,3.3918926446809317,2.1899514800102686,0
123,10,False,False,8,0,False,0,1,False,False,3.75,1.377999173090914,1
37,6,True,False,3,1,False,0,2,False,False,3.6514789228933084,1.3664612174794615,0
63,13,False,False,3,1,False,0,2,False,False,3.772055208874201,1.5459788796654508,0
28,7,False,False,4,1,False,0,2,False,False,3.3371753411230776,2.572492685758667,1
44,10,True,False,3,0,False,0,4,False,False,4.343289445392767,1.9642976911714833,1
34,7,True,False,3,1,False,0,2,False,False,3.106890595608518,2.934853343543684,1
26,7,True,False,4,1,False,0,2,False,False,2.9852281360342525,2.9957242236681108,0
23,5,False,False,2,0,False,0,2,False,False,3.5,2.1496150409009687,0
122,19,True,True,5,1,False,3,5,False,False,3.9309884567922007,1.60793371588177,1
42,8,False,False,4,0,False,0,2,False,False,3.471354487013928,1.9515930824446803,1
59,10,True,True,5,0,False,0,2,False,False,3.5599000019230833,1.4006127094642014,1
49,8,False,False,4,0,False,0,2,False,False,3.2359263506290334,2.1758795624061658,1
29,7,True,False,3,0,False,0,1,False,False,3.2776134368191165,2.171279066578194,1
70,11,False,False,7,0,False,0,1,False,False,3.319773835029478,1.4324459747938563,1
31,6,False,False,3,1,False,0,2,False,False,3.708132064658602,1.6544943380329153,0
122,24,False,False,7,0,False,0,2,False,False,3.095795255000934,2.899802846502155,0
54,7,False,False,3,0,False,0,2,False,False,3.8972997175517157,1.1381066043744719,0
41,8,False,False,5,1,False,0,2,False,False,3.572623663895164,2.0118873676857723,1
24,6,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.188879166920999,0
204,19,True,True,5,0,False,1,2,False,False,3.259904984511606,1.6443630351704508,1
39,7,False,False,5,0,False,0,1,False,False,3.266332639970623,1.541448706696741,0
118,17,False,True,12,1,False,0,2,False,False,3.6902603909683838,1.5384419719934563,1
49,7,False,False,3,1,False,0,2,False,False,3.7834651896016465,1.5640986666115886,0
48,8,False,False,4,0,False,0,2,False,False,3.5780011510322702,1.2709690302697216,1
23,6,True,False,3,1,False,0,2,False,False,3.3248629576173574,2.6488490390479265,0
28,6,True,False,3,0,False,0,1,False,False,3.7871439606981383,1.0413538625705794,0
29,6,True,False,3,1,False,0,2,False,False,3.203701696057348,2.5407537564014064,0
27,6,False,False,3,1,False,0,2,False,False,3.3263604079526936,2.1489680688756194,0
29,6,False,False,2,0,False,0,2,False,False,4.095795255000933,1.9349108864517282,0
115,21,True,False,5,0,False,0,2,False,False,3.6572682296173897,1.6986939785629591,0
25,5,True,False,3,0,False,0,1,False,False,2.931208948910323,2.133331269079121,0
24,6,False,False,3,0,False,0,2,False,False,3.625,2.242257287995238,1
41,10,False,False,4,0,False,0,1,False,False,3.5465935642949384,1.8987879360750854,0
61,11,False,False,4,1,False,0,2,False,False,3.7841837197791888,1.7612147933742295,0
63,10,False,False,7,0,False,0,1,False,False,3.006238928653389,2.0654126036674993,1
105,15,False,True,5,0,False,0,3,False,False,3.6689869584530608,1.9789452703434742,0
25,6,True,False,3,1,False,0,2,False,False,3.202819531114783,2.622339522044292,0
33,5,False,False,3,0,False,0,1,False,False,3.8634651896016456,1.0567340360577193,1
90,16,False,False,4,1,False,0,2,False,False,3.292770193936991,2.2709401916232834,0
23,6,True,False,3,1,False,0,2,False,False,3.182005814760214,3.4039052442840143,0
49,10,True,False,5,0,False,0,2,False,False,3.754441845713345,1.6431863433063039,1
46,9,False,False,4,1,False,0,2,False,False,3.182005814760214,3.1630245125475507,0
32,7,True,False,3,0,False,1,1,False,False,2.5,3.0426219360609745,1
64,9,False,False,5,1,False,0,2,False,False,3.6022170014624826,1.6236898302082448,1
32,6,False,False,3,1,False,0,2,False,False,3.740601562950723,1.5142126806572613,0
28,6,False,False,3,1,False,0,2,False,False,3.6841837197791887,1.975636917269669,0
44,7,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
58,11,False,False,6,1,False,0,2,False,False,3.0957952550009344,3.0761282762814712,0
31,5,False,False,2,0,False,0,2,False,False,3.438721875540867,1.7689633572096093,0
22,6,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.08831905773456,0
55,10,False,False,5,1,False,0,3,False,False,3.1556390622295662,3.169882403068702,0
31,5,False,False,2,0,False,0,2,False,False,3.834962500721157,1.624988540820668,0
92,10,True,True,6,1,False,0,2,False,False,3.772055208874201,1.5607775958891614,1
44,9,False,False,5,0,False,0,2,False,False,3.5,2.4162819946303205,0
52,11,True,False,3,0,False,0,4,False,False,4.08267318468309,2.2266894093450196,1
24,6,True,False,3,1,False,0,2,False,False,3.3232314287976203,2.4555831884755013,0
49,11,False,False,3,1,False,0,2,False,False,3.077819531114783,2.8527473202930533,0
63,10,False,False,5,0,False,0,1,False,False,3.916126946588283,1.0344205698318472,0
57,11,True,False,4,1,False,0,2,False,False,3.8388043692446128,1.5305157399756035,1
80,10,False,False,4,0,False,1,2,False,False,3.9705730958116847,2.3880332303544676,1
24,5,True,False,2,1,False,0,2,False,False,3.327819531114783,2.498585628591702,0
26,7,False,False,3,0,False,0,2,False,False,3.2810361125534233,2.376394395913498,1
74,13,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.427323730418315,0
28,6,False,False,3,1,False,0,2,False,False,3.5464393446710156,1.8803291713586854,0
37,6,True,False,3,0,False,0,2,False,False,4.1550455468258045,1.3517145481434538,1
25,6,True,False,3,1,False,0,2,False,False,3.327819531114783,2.3968371111597326,0
58,10,False,False,4,0,False,0,1,False,False,3.6143694458867563,1.4762692443574117,1
45,8,False,False,3,1,False,0,2,False,False,3.751629167387823,1.811600047560946,1
24,6,False,False,4,0,False,0,1,False,False,3.238901256602631,1.8806906564936223,1
169,22,False,True,7,0,False,2,1,False,False,3.4548223999466066,1.3880595313390545,1
50,7,True,False,3,1,False,0,2,False,False,3.6800893536948074,1.3824674377445763,0
52,10,False,True,3,1,False,0,2,False,False,4.150292659616668,1.5374918392015662,1
41,7,False,False,3,1,False,0,2,False,False,3.3921472236645345,2.391466974640878,0
43,8,False,False,6,0,False,0,1,False,False,3.321928094887362,2.265931344742628,1
26,4,False,False,2,0,False,0,1,False,False,3.3660913291191914,1.4042341397663454,0
24,6,True,False,3,1,False,0,2,False,False,3.1898980954642875,2.7581131596869763,0
25,7,False,False,3,1,False,0,3,False,False,3.1751231351134614,2.8024298251213327,0
43,9,True,False,4,0,False,0,2,False,False,3.452819531114783,2.0755549802283273,0
75,13,True,False,4,1,False,0,2,False,False,3.6464393446710153,1.9242164651207865,0
22,7,True,False,3,1,False,0,2,False,False,3.0269868333592873,3.4534107078063503,0
24,6,True,False,3,1,False,0,2,False,False,3.106890595608518,3.265526983018789,0
142,13,True,False,3,0,False,0,4,False,False,3.5630741894285687,2.5389491013616006,1
52,8,False,True,4,1,False,0,2,False,False,3.605388542207534,1.64517218442603,1
114,16,True,False,7,0,False,1,2,False,False,2.973557262275185,2.4772755445870587,1
188,16,False,True,9,0,False,1,1,False,False,3.7887549139935026,1.2119571475800395,1
52,9,False,False,5,1,False,0,2,False,False,3.5110854081804264,2.227559637831807,0
360,68,False,False,10,0,False,4,3,False,False,3.7887549139935026,3.390874502990123,1
57,11,False,False,5,1,False,0,2,False,False,3.5841837197791886,1.8714655539146008,1
62,10,False,True,4,1,False,0,2,False,False,3.909368063943885,1.1565213049069918,1
53,11,True,False,7,0,False,0,1,False,False,3.734521664779752,1.1727867715593994,1
34,6,True,False,3,1,False,0,2,False,False,3.6430741894285688,1.5221404481035539,0
88,9,True,True,6,0,False,0,1,False,False,3.6841837197791887,1.1162610894566476,1
32,5,False,False,2,0,False,0,2,False,False,4.083856189774723,1.4867969220520163,0
34,6,False,False,4,0,False,0,1,False,False,3.5039975273348474,1.204555514586019,1
53,10,False,True,4,1,False,0,2,False,False,3.697845823084412,1.8436802299633652,1
35,7,True,False,4,0,False,0,2,False,False,3.5,1.8216411617607213,0
30,7,True,False,3,1,False,0,2,False,False,3.4273334938982645,2.287089110769582,0
77,15,True,False,6,1,False,0,2,False,False,3.182005814760214,2.7710596084477994,0
25,6,False,False,3,1,False,0,2,False,False,3.057476076289932,2.5045120439612645,0
52,9,False,False,6,1,False,0,2,False,False,3.5724694587701364,2.1495629649518952,0
62,7,False,False,4,1,False,0,2,False,False,3.5766176449086653,2.008019524370621,1
29,6,True,False,3,1,False,0,2,False,False,3.408694969562842,2.0712919686072637,0
58,11,False,False,6,0,False,0,2,False,False,4.004886164091841,1.3330288733640299,1
90,16,False,False,11,0,False,0,2,False,False,3.0957952550009344,2.8675557625438084,1
50,10,False,False,5,2,False,0,3,False,False,3.543465189601646,2.095066540387386,1
81,19,False,False,8,0,False,2,2,False,False,3.182005814760214,2.2202195739904487,1
127,18,False,True,13,0,False,0,1,False,False,3.536886723742166,1.378956663679126,1
78,11,True,False,8,1,False,0,2,False,False,3.3248629576173574,2.7418097980737817,0
29,6,True,False,3,0,False,0,2,False,False,3.721928094887362,1.9617422764800445,0
135,25,False,False,11,0,False,0,2,False,False,3.6163485660751635,1.581672234163011,0
97,18,False,False,3,1,False,4,1,False,False,3.277613436819116,2.1771890034158776,1
21,5,False,False,2,0,False,0,2,False,False,3.3248629576173574,2.5260545141718005,0
116,22,True,False,7,0,False,0,2,False,False,3.6978458230844113,1.571144779251574,0
